"brand","model","color","registration_date","year","price_in_euro","power_kw","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","offer_description","length_offer_description"
"alfa-romeo","Alfa Romeo MiTo","red","2011-04-01","2011","2011.0","62","62","Manual","Diesel","3.5","130000","1.3 JTDM 16V, KLima,Navi,Pdc,Lm,Schiebedach","43"
"alfa-romeo","Alfa Romeo Giulietta","red","2011-05-01","2011","2011.0","173","173","Manual","Petrol","7.6","121000","1.8 TBi 16V Quadrifoglio Verde","30"
"alfa-romeo","Alfa Romeo Giulietta","red","2011-10-01","2011","2011.0","77","77","Manual","Diesel","4.4","160000","1.6 JTDM 16V","12"
"alfa-romeo","Alfa Romeo 159","red","2011-05-01","2011","2011.0","125","125","Manual","Diesel","5.4","222000","Sportwagon 2.0 JTDM 16V DPF Turismo","35"
"alfa-romeo","Alfa Romeo Spider","red","2011-03-01","2011","2011.0","147","147","Manual","Petrol","8.2","116000","Spider 1.8 TBi 16V Italia Independent","37"
"alfa-romeo","Alfa Romeo Giulietta","red","2011-01-01","2011","2011.0","88","88","Manual","Petrol","6.6","134000","Turismo","7"
"alfa-romeo","Alfa Romeo 159","red","2011-08-01","2011","2011.0","125","125","Manual","Diesel","5.4","177610","Sportwagon 2.0 JTDM 16V DPF","27"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-12-01","2011","2011.0","88","88","Manual","Petrol","6.4","197250","GIULIETTA 1.4 TB 16V SUPER 1.HAND","33"
"alfa-romeo","Alfa Romeo 159","black","2011-06-01","2011","2011.0","147","147","Manual","Petrol","8.3","194197","Sportwagon Ti  1.8 TBi 16V  Turismo 159 scheckheft","50"
"alfa-romeo","Alfa Romeo MiTo","black","2011-05-01","2011","2011.0","99","99","Automatic","Petrol","5.6","88830","1.4 TB Multiair TCT Turismo Klimaauto PDC","41"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-03-01","2011","2011.0","88","88","Manual","Petrol","6.6","162499","Turismo *Leder/Xenon/1.Hand*","28"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-04-01","2011","2011.0","88","88","Manual","Petrol","6.6","21200","Turismo (191) erst 21.200 km","28"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-07-01","2011","2011.0","88","88","Manual","Petrol","6.4","84000","1.4 TB 16V","10"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-07-01","2011","2011.0","125","125","Manual","Petrol","6.4","123100","1,7 TB Turismo  - Xenon - Leder","31"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-04-01","2011","2011.0","125","125","Manual","Petrol","5.8","135000","Giulietta 1.4 TB 16V Multiair","29"
"alfa-romeo","Alfa Romeo MiTo","black","2011-09-01","2011","2011.0","125","125","Manual","Petrol","6.0","104450","QV 1.4 TB /BI-Xenon/Carplay/BOSE Sound/Sitzheizung","50"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-12-01","2011","2011.0","125","125","Automatic","Petrol","4.9","99590","1.4 TB 16V Multiair TCT Turismo*Leder*Navi*BOSE*","48"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-01-01","2011","2011.0","125","125","Manual","Petrol","5.8","153200","1.4 TB 16V Multiair","19"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-07-01","2011","2011.0","173","173","Manual","Petrol","7.6","32200","1.8 TBi 16V Quadrifoglio Verde","30"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-08-01","2011","2011.0","88","88","Manual","Petrol","6.4","122065","Giulietta 1.4 TB 16V","20"
"alfa-romeo","Alfa Romeo 159","black","2011-01-01","2011","2011.0","147","147","Manual","Petrol","8.0","163000","Sportwagon 1.8 TBI 16V","22"
"alfa-romeo","Alfa Romeo MiTo","black","2011-12-01","2011","2011.0","77","77","Manual","Petrol","5.7","143000","1.4 16V MultiAir *TÜV NEU! TÜV BIS 2025!*","41"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-08-01","2011","2011.0","173","173","Manual","Petrol","7.6","78000","1.8 TBi 16V Quadrifoglio Verde","30"
"alfa-romeo","Alfa Romeo Giulietta","black","2011-04-01","2011","2011.0","77","77","Manual","Diesel","4.4","139000","1.6 JTDM 16V","12"
"alfa-romeo","Alfa Romeo MiTo","black","2011-04-01","2011","2011.0","70","70","Manual","Petrol","5.9","94000","1.4 16V Turismo+Klima+PDC+Alus+1.Hand+","38"
"alfa-romeo","Alfa Romeo MiTo","black","2011-05-01","2011","2011.0","77","77","Manual","Petrol","5.7","96000","1.4 16V MultiAir Super","22"
"alfa-romeo","Alfa Romeo MiTo","black","2011-06-01","2011","2011.0","77","77","Manual","Petrol","5.7","91500","1.4 16V MultiAir Super","22"
"alfa-romeo","Alfa Romeo 159","silver","2011-04-01","2011","2011.0","110","110","Automatic","Diesel","6.9","110000","Sportwagon 1.9 JTDM 16V DPF Q-Tronic","36"
"alfa-romeo","Alfa Romeo Giulietta","silver","2011-05-01","2011","2011.0","125","125","Manual","Diesel","4.7","268719","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Spider","silver","2011-04-01","2011","2011.0","147","147","Manual","Petrol","8.2","47600","1.8 TBi 16V","11"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-08-01","2011","2011.0","173","173","Manual","Petrol","7.6","97180","Quadrifoglio Verde *Scheckheftgepflegt, Brembo*","47"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-06-01","2011","2011.0","173","173","Manual","Petrol","7.6","80038","1.8 TBi 16V Quadrifoglio Verde","30"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-08-01","2011","2011.0","173","173","Manual","Petrol","7.6","183000","Quadrifoglio Verde TBI Bose Sound","33"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-02-01","2011","2011.0","88","88","Unknown","Petrol","6.6","60000","Turismo (191)","13"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-05-01","2011","2011.0","173","173","Manual","Petrol","7.6","160000","Giulietta 1.8 TBi 16V Quadrifoglio Verde","40"
"alfa-romeo","Alfa Romeo 159","white","2011-07-01","2011","2011.0","125","125","Manual","Diesel","5.2","218000","Sportwagon 2.0 JTDM 16V DPF Eco","31"
"alfa-romeo","Alfa Romeo Giulietta","white","2011-08-01","2011","2011.0","88","88","Manual","Petrol","6.4","149000","1.4 TB 16V Benziner TÜV Parksensoren TOP","40"
"alfa-romeo","Alfa Romeo MiTo","white","2011-09-01","2011","2011.0","77","77","Manual","Petrol","5.7","172562","Mito 1.4 16V MultiAir Super","27"
"alfa-romeo","Alfa Romeo MiTo","beige","2012-07-01","2012","2012.0","70","70","Manual","Diesel","3.5","125700","1.3 JTDM ECO","12"
"alfa-romeo","Alfa Romeo MiTo","beige","2012-10-01","2012","2012.0","62","62","Manual","Diesel","3.5","235000","1.3 JTDM 16V Eco","16"
"alfa-romeo","Alfa Romeo Giulietta","blue","2012-12-01","2012","2012.0","125","125","Manual","Petrol","6.4","108000","1.4 TB 16V MultiAir Turismo/TÜV NEU","35"
"alfa-romeo","Alfa Romeo MiTo","blue","2012-03-01","2012","2012.0","77","77","Manual","Petrol","5.7","144390","1.4 16V MultiAir Super  ""im Kundenauftrag""","42"
"alfa-romeo","Alfa Romeo MiTo","bronze","2012-05-01","2012","2012.0","125","125","Manual","Petrol","6.0","106000","TB 1.4 16V MultiAir Quadrifoglio Verde","38"
"alfa-romeo","Alfa Romeo Giulietta","grey","2012-09-01","2012","2012.0","173","173","Manual","Petrol","7.6","141308","1.8 TBi 16V Quadrifoglio Verde Leder R","38"
"alfa-romeo","Alfa Romeo Giulietta","grey","2012-10-01","2012","2012.0","103","103","Manual","Diesel","4.0","147000","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-12-01","2012","2012.0","173","173","Manual","Petrol","7.6","91990","GIULIETTA 1.8 235PS QUADRIFOGLIO VERDE SCHALTER","47"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-12-01","2012","2012.0","103","103","Manual","Diesel","4.5","189000","KLIMAAUTOMATIK, TEMPOMAT, LED, PDC","34"
"alfa-romeo","Alfa Romeo MiTo","red","2012-10-01","2012","2012.0","125","125","Manual","Petrol","6.0","130744","Quadrifoglio Verde 1.4TURBO 170PS  TÜV 05.25","44"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-07-01","2012","2012.0","103","103","Manual","Diesel","4.5","141332","2.0 JTDM Turismo/KLIMAAUTO","26"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-03-01","2012","2012.0","88","88","Manual","Petrol","7.2","121650","1.4 TB 16V KLIMAAUTOMATIK/PDC/8xALU","35"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-10-01","2012","2012.0","125","125","Manual","Diesel","4.7","239000","Giulietta 2.0 JTDM 16V Turismo","30"
"alfa-romeo","Alfa Romeo MiTo","red","2012-01-01","2012","2012.0","62","62","Manual","Diesel","3.5","118000","1.3 JTDM 16V Eco,Klima,Qv-Line, LM, euro 5","42"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-10-01","2012","2012.0","77","77","Manual","Diesel","4.4","196000","Turismo Klima Euro 5 Tüv/Au 11.2023","35"
"alfa-romeo","Alfa Romeo MiTo","red","2012-01-01","2012","2012.0","70","70","Manual","Petrol","5.9","126300","1.4 Turismo PDC","15"
"alfa-romeo","Alfa Romeo Giulietta","red","2012-12-01","2012","2012.0","125","125","Automatic","Petrol","6.4","65000","Turismo (191)","13"
"alfa-romeo","Alfa Romeo MiTo","red","2012-02-01","2012","2012.0","77","77","Manual","Petrol","5.7","122868","1.4 16V Super KLIMA ALU BC ZV EL.FH EL.AS","41"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-06-01","2012","2012.0","88","88","Manual","Petrol","6.6","182457","1.4","3"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-05-01","2012","2012.0","103","103","Manual","Diesel","4.5","149300","Turismo  2.0 JTDM, Navi, Blue & Me","34"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-05-01","2012","2012.0","88","88","Manual","Petrol","6.4","176835","Super KLIMA ALU","15"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-12-01","2012","2012.0","125","125","Manual","Petrol","5.5","30000","Giulietta 1.4 TB 16V Multiair Turismo","37"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-03-01","2012","2012.0","125","125","Automatic","Diesel","4.9","221000","Turismo","7"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-11-01","2012","2012.0","125","125","Automatic","Petrol","6.4","164196","Turismo Sportiva*Leder*Alu*Scheckheft*","38"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-11-01","2012","2012.0","103","103","Manual","Diesel","4.5","188000","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-08-01","2012","2012.0","125","125","Manual","Petrol","5.5","30000","1.4 TB 16V Multiair Turismo","27"
"alfa-romeo","Alfa Romeo MiTo","black","2012-06-01","2012","2012.0","77","77","Manual","Petrol","5.7","161000","Super,Klimaautomatic,Sitzheizung,Alu","36"
"alfa-romeo","Alfa Romeo MiTo","black","2012-08-01","2012","2012.0","77","77","Manual","Petrol","5.7","104308","Super/2.Hd/MFL/TSGS/PDC/USB/","28"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-03-01","2012","2012.0","88","88","Manual","Petrol","6.4","152000","Super (191)","11"
"alfa-romeo","Alfa Romeo MiTo","black","2012-09-01","2012","2012.0","58","58","Manual","Petrol","5.6","104700","Mito 1.4 8V Junior SHZ NUR AN GEWERBE","37"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-03-01","2012","2012.0","88","88","Manual","Petrol","6.4","142321","Super","5"
"alfa-romeo","Alfa Romeo MiTo","black","2012-02-01","2012","2012.0","77","77","Manual","Petrol","5.8","137000","1.4 m.air Super 105cv","21"
"alfa-romeo","Alfa Romeo MiTo","black","2012-10-01","2012","2012.0","77","77","Manual","Petrol","5.7","82500","Mito 1.4 16V MultiAir Turismo","29"
"alfa-romeo","Alfa Romeo MiTo","black","2012-09-01","2012","2012.0","62","62","Manual","Petrol","4.2","98000","0.9 8V Twinair Turismo","22"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-04-01","2012","2012.0","88","88","Manual","Petrol","6.4","170000","1.4 TB 16V","10"
"alfa-romeo","Alfa Romeo Giulietta","black","2012-09-01","2012","2012.0","88","88","Manual","Petrol","6.6","113873","Turismo (191)","13"
"alfa-romeo","Alfa Romeo MiTo","violet","2012-10-01","2012","2012.0","77","77","Manual","Petrol","5.7","75000","Super 105PS *2.HAND*TÜV & SERVICE NEU *PDC","42"
"alfa-romeo","Alfa Romeo Giulietta","white","2012-07-01","2012","2012.0","103","103","Manual","Diesel","4.5","161200","Turismo 2.0JTDM","15"
"alfa-romeo","Alfa Romeo Giulietta","white","2012-04-01","2012","2012.0","125","125","Automatic","Petrol","6.4","166000","Turismo 1.4 TB Automatik Leder Xenon","36"
"alfa-romeo","Alfa Romeo Sportwagon","white","2012-03-01","2012","2012.0","147","147","Manual","Petrol","8.3","89000","159 1.8 TBi 16V *Turismo*89tKm*Vollleder*Bi-Xenon*","50"
"alfa-romeo","Alfa Romeo Giulietta","white","2012-03-01","2012","2012.0","88","88","Manual","Petrol","6.4","76370","Giulietta 1.4 TB 16V Super","26"
"alfa-romeo","Alfa Romeo MiTo","white","2012-08-01","2012","2012.0","99","99","Manual","Petrol","5.6","134600","TB 1.4 16V MultiAir Turismo","27"
"alfa-romeo","Alfa Romeo Giulietta","white","2012-12-01","2012","2012.0","125","125","Manual","Petrol","5.8","124544","1.4i TB MultiAir Turismo","24"
"alfa-romeo","Alfa Romeo Giulietta","blue","2013-10-01","2013","2013.0","110","110","Manual","Diesel","4.2","90000","Turismo NAVI/PDC/KLIMA/PANO/LED","31"
"alfa-romeo","Alfa Romeo MiTo","blue","2013-06-01","2013","2013.0","99","99","Manual","Petrol","5.6","122400","Turismo","7"
"alfa-romeo","Alfa Romeo MiTo","brown","2013-08-01","2013","2013.0","88","88","Manual","Diesel","4.8","142000","1.6 JTD Turismo","15"
"alfa-romeo","Alfa Romeo MiTo","brown","2013-11-01","2013","2013.0","58","58","Manual","Petrol","5.6","94000","1.4 8V Turismo KLIMA, BT-AUDIO","30"
"alfa-romeo","Alfa Romeo Giulietta","grey","2013-04-01","2013","2013.0","88","88","Manual","Petrol","6.6","157358","Turismo","7"
"alfa-romeo","Alfa Romeo Giulietta","red","2013-04-01","2013","2013.0","125","125","Automatic","Diesel","4.9","150000","Turismo-Automatik-Xenon-Pano-AHK-Leder","38"
"alfa-romeo","Alfa Romeo Giulietta","red","2013-12-01","2013","2013.0","88","88","Manual","Petrol","6.4","114550","Veloce PDC/BLUETOOTH/5-TÜRER/SCHECKHE.","38"
"alfa-romeo","Alfa Romeo MiTo","red","2013-12-01","2013","2013.0","99","99","Automatic","Petrol","5.6","72815","Turismo","7"
"alfa-romeo","Alfa Romeo Giulietta","red","2013-06-01","2013","2013.0","125","125","Manual","Petrol","6.4","146041","1.4 Turbo Turismo |KD lückenlos|","32"
"alfa-romeo","Alfa Romeo Giulietta","red","2013-09-01","2013","2013.0","103","103","Manual","Diesel","4.5","150000","2.0 JTDM 16V","12"
"alfa-romeo","Alfa Romeo Giulietta","red","2013-03-01","2013","2013.0","125","125","Automatic","Petrol","6.4","106000","Turismo Autom","13"
"alfa-romeo","Alfa Romeo MiTo","red","2013-12-01","2013","2013.0","51","51","Manual","Petrol","5.8","119377","1.4 8V Impression aus 1.Hand","28"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-09-01","2013","2013.0","125","125","Automatic","Diesel","4.9","124985","-QV-Sportiva-170HP-Automatik-Leder-18-Z","39"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-04-01","2013","2013.0","88","88","Manual","Petrol","6.4","124700","Giulietta 1.4 TB 16V Veloce","27"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-06-01","2013","2013.0","88","88","Manual","Petrol","6.4","85000","Veloce   1.HAND - TRAUM ZUSTAND - TOP","37"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-12-01","2013","2013.0","125","125","Manual","Diesel","4.7","120000","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-04-01","2013","2013.0","103","103","Manual","Diesel","4.5","89000","Giulietta 2.0 JTDM 16V Turismo","30"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-06-01","2013","2013.0","88","88","Manual","Petrol","6.6","148000","1.4 Turbo 16V Sportiva PDC H|TEMP|BLUE","38"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-03-01","2013","2013.0","173","173","Manual","Petrol","7.6","127000","Giulietta 1.8 TBi 16V Quadrifoglio Verde","40"
"alfa-romeo","Alfa Romeo Giulietta","black","2013-02-01","2013","2013.0","77","77","Manual","Diesel","4.4","192824","Turismo 1.6 JTDM Navi Alu","25"
"alfa-romeo","Alfa Romeo MiTo","black","2013-10-01","2013","2013.0","77","77","Manual","Petrol","5.7","129000","Turismo PDC alle Service Zahnriemen","35"
"alfa-romeo","Alfa Romeo MiTo","black","2013-05-01","2013","2013.0","57","57","Manual","Petrol","5.6","36800","1.4 8V Turismo","14"
"alfa-romeo","Alfa Romeo MiTo","white","2013-03-01","2013","2013.0","125","125","Manual","Petrol","6.0","147000","Quadrifoglio Verde 1.4 TB 16V/MultiAir/Navi/Bi-Xen","50"
"alfa-romeo","Alfa Romeo Giulietta","white","2013-01-01","2013","2013.0","125","125","Automatic","Petrol","4.9","74000","1.4 TB 16V Multiair TCT Turismo","31"
"alfa-romeo","Alfa Romeo MiTo","white","2013-02-01","2013","2013.0","70","70","Manual","Diesel","4.0","207429","1.3 JTDM Turismo","16"
"alfa-romeo","Alfa Romeo MiTo","white","2013-08-01","2013","2013.0","125","125","Manual","Petrol","6.0","59168","Quadrifoglio Verde","18"
"alfa-romeo","Alfa Romeo Giulietta","grey","2014-08-01","2014","2014.0","110","110","Manual","Diesel","4.2","147000","2.0 JTDM 16V tüv 2024","21"
"alfa-romeo","Alfa Romeo Giulietta","red","2014-04-01","2014","2014.0","110","110","Manual","Diesel","4.2","131060","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","red","2014-09-01","2014","2014.0","177","177","Automatic","Petrol","7.0","97500","Quadrifoglio Verde Launch Edition Bose","38"
"alfa-romeo","Alfa Romeo MiTo","red","2014-09-01","2014","2014.0","125","125","Automatic","Petrol","5.4","135000","TB 1.4 16V MultiAir TCT Quadrifoglio Verde","42"
"alfa-romeo","Alfa Romeo MiTo","red","2014-12-01","2014","2014.0","125","125","Automatic","Petrol","5.4","179991","1.4 TB 16V MultiAir TCT Quadrifog. Verde","40"
"alfa-romeo","Alfa Romeo Giulietta","red","2014-12-01","2014","2014.0","177","177","Automatic","Petrol","6.8","100000","1.8 TBi 16V TCT Quadrifoglio Verde","34"
"alfa-romeo","Alfa Romeo Giulietta","silver","2014-08-01","2014","2014.0","88","88","Manual","Petrol","6.4","91841","1.4TB 16V Turismo *XENON *KLIMATRONIK","37"
"alfa-romeo","Alfa Romeo MiTo","white","2014-01-01","2014","2014.0","77","77","Manual","Petrol","4.2","88544","0.9 8V Twinair Turismo","22"
"alfa-romeo","Alfa Romeo Giulietta","white","2014-11-01","2014","2014.0","110","110","Manual","Diesel","4.2","79372","Turismo-150HP-Diesel-6-Gang-LED-18-Zol","38"
"alfa-romeo","Alfa Romeo Giulietta","white","2014-07-01","2014","2014.0","125","125","Manual","Petrol","5.7","54000","1.4l Turismo 17´ U-CON BT PDC SHZ TOP!","38"
"alfa-romeo","Alfa Romeo Giulietta","white","2014-09-01","2014","2014.0","125","125","Automatic","Petrol","4.9","158500","1.4 TB 16V Multiair TCT Turismo","31"
"alfa-romeo","Alfa Romeo Giulietta","white","2014-04-01","2014","2014.0","173","173","Manual","Petrol","7.6","152445","Quadrifoglio Verde*Leder*Navi*Xenon*","36"
"alfa-romeo","Alfa Romeo MiTo","white","2014-04-01","2014","2014.0","88","88","Manual","Diesel","4.3","141700","1.6 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo 4C","white","2014-07-01","2014","2014.0","177","177","Automatic","Petrol","6.8","16800","1.8 TBi 16V 240PS AT-6 Klima Leder Einparkhilfe","47"
"alfa-romeo","Alfa Romeo Giulietta","blue","2015-11-01","2015","2015.0","125","125","Manual","Petrol","5.7","151740","1,4 TB Navi Leder Xenon 2.Hand","30"
"alfa-romeo","Alfa Romeo Giulietta","blue","2015-11-01","2015","2015.0","154","154","Automatic","Diesel","4.3","90988","2.0 JTDM 16V TCT Autom Sprint Bose Alu","38"
"alfa-romeo","Alfa Romeo Giulietta","grey","2015-06-01","2015","2015.0","110","110","Manual","Diesel","4.2","166000","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","grey","2015-04-01","2015","2015.0","177","177","Automatic","Petrol","7.0","75000","Quadrifoglio Verde DKG Panorama Leder","37"
"alfa-romeo","Alfa Romeo Giulietta","grey","2015-12-01","2015","2015.0","177","177","Automatic","Petrol","7.0","101390","Quadrifoglio Verde NAV/ DAB","27"
"alfa-romeo","Alfa Romeo Giulietta","grey","2015-07-01","2015","2015.0","77","77","Manual","Diesel","4.0","110828","1.6 JTDM 16V","12"
"alfa-romeo","Alfa Romeo Giulietta","red","2015-03-01","2015","2015.0","129","129","Automatic","Diesel","4.4","117100","Turismo 2.0 JTDM + VOLL-SERVICE","31"
"alfa-romeo","Alfa Romeo Giulietta","red","2015-04-01","2015","2015.0","110","110","Manual","Diesel","4.2","140000","Giulietta 2.0 JTDM 16V","22"
"alfa-romeo","Alfa Romeo 4C","red","2015-07-01","2015","2015.0","177","177","Automatic","Petrol","6.8","72000","1750 TBi #1.Hd. DE-Fahrzeug 72T/KM#","35"
"alfa-romeo","Alfa Romeo 4C","red","2015-02-01","2015","2015.0","177","177","Automatic","Petrol","6.8","2300","1.8 TBi 16V","11"
"alfa-romeo","Alfa Romeo MiTo","red","2015-02-01","2015","2015.0","58","58","Manual","Petrol","5.6","27000","Turismo (145)/KLIMATRONIK/TEMPOMAT/ALLWETTER/ALU","48"
"alfa-romeo","Alfa Romeo Giulietta","red","2015-04-01","2015","2015.0","129","129","Automatic","Diesel","4.3","58900","Turismo 0.9 TwinAir 105PS","25"
"alfa-romeo","Alfa Romeo MiTo","red","2015-06-01","2015","2015.0","77","77","Manual","Petrol","4.2","99100","Spider 334 of 500 I Carbon I 1. Hand","36"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-12-01","2015","2015.0","110","110","Manual","Diesel","5.7","75387","Sprint","6"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-07-01","2015","2015.0","125","125","Automatic","Petrol","5.1","87058","1.4 Turbo Sprint Aut.*TEMPO*PDC*KLIMA*ALU*","42"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-08-01","2015","2015.0","88","88","Manual","Petrol","6.1","98700","Turismo Tempomat Sitzheizung Bluetooth","38"
"alfa-romeo","Alfa Romeo MiTo","black","2015-12-01","2015","2015.0","77","77","Unknown","Petrol","4.2","35000","Junior (11.2014-->) (145)","25"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-02-01","2015","2015.0","129","129","Automatic","Diesel","4.3","178000","Giulietta 2.0 JTDM 16V TCT Turismo","34"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-01-01","2015","2015.0","77","77","Manual","Petrol","6.2","71598","1.4 TB 16V Turismo","18"
"alfa-romeo","Alfa Romeo Giulietta","black","2015-12-01","2015","2015.0","125","125","Manual","Petrol","5.7","72935","Giulietta 1.4 Turbo Benzina 16V Multiair Turismo","48"
"alfa-romeo","Alfa Romeo MiTo","black","2015-01-01","2015","2015.0","103","103","Automatic","Petrol","5.6","90539","1.4 16V Turismo Automatik","25"
"alfa-romeo","Alfa Romeo MiTo","black","2015-09-01","2015","2015.0","70","70","Manual","Diesel","3.4","126180","1.3 JTDM 16V KLIMA PDC","22"
"alfa-romeo","Alfa Romeo Giulietta","white","2015-07-01","2015","2015.0","110","110","Manual","Diesel","4.2","80500","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","white","2015-07-01","2015","2015.0","110","110","Manual","Diesel","4.2","81000","2.0 JTDM 16V Turismo","20"
"alfa-romeo","Alfa Romeo Giulietta","white","2015-11-01","2015","2015.0","110","110","Manual","Petrol","5.7","86199","Sprint *PDC-SHZ-18""*","20"
"alfa-romeo","Alfa Romeo Giulietta","blue","2016-01-01","2016","2016.0","125","125","Manual","Petrol","5.7","36044","Turismo BREMBO-PDC-BOSE-SHZ-LED-TEM-BT","38"
"alfa-romeo","Alfa Romeo Giulia","blue","2016-06-01","2016","2016.0","132","132","Manual","Diesel","4.2","45000","Super","5"
"alfa-romeo","Alfa Romeo Giulia","blue","2016-11-01","2016","2016.0","132","132","Automatic","Diesel","4.2","67296","Super 2.2 JTDM Tempomat PDC","27"
"alfa-romeo","Alfa Romeo Giulia","bronze","2016-11-01","2016","2016.0","132","132","Manual","Diesel","4.2","96847","Super 2.2 Diesel 16V (180 PS)","29"
"alfa-romeo","Alfa Romeo 4C","yellow","2016-03-01","2016","2016.0","177","177","Automatic","Petrol","6.9","18500","Spider 1750 TBI aus 2.Hand 18500KM Mwst.ausw.","45"
"alfa-romeo","Alfa Romeo Giulia","grey","2016-09-01","2016","2016.0","132","132","Manual","Diesel","4.2","155470","Super 2.2 JTD *Leder*Bi-Xenon*SHZ*Keyless","41"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-06-01","2016","2016.0","110","110","Manual","Petrol","5.5","117886","Super | NAVI | SHZ | VOLLLEDER |","32"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-02-01","2016","2016.0","125","125","Automatic","Petrol","5.5","67000","Turismo Automatik SHZ Tempomat TOP","34"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-11-01","2016","2016.0","125","125","Automatic","Petrol","5.5","64233","0.9 TwinAir Turismo","19"
"alfa-romeo","Alfa Romeo MiTo","grey","2016-08-01","2016","2016.0","77","77","Manual","Petrol","5.7","57000","1.4 TB 16V Super","16"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-06-01","2016","2016.0","88","88","Manual","Petrol","6.2","115000","1.4 TB 16V Turismo*top*Navi*SHzg.*Tempom.","41"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-05-01","2016","2016.0","88","88","Manual","Petrol","6.2","79000","2.2 Super Automatik*Leder*PDC*Navi*","35"
"alfa-romeo","Alfa Romeo Giulia","grey","2016-11-01","2016","2016.0","110","110","Automatic","Diesel","4.2","116904","Veloce / Tüv Neu / Top","22"
"alfa-romeo","Alfa Romeo Giulietta","grey","2016-09-01","2016","2016.0","177","177","Automatic","Petrol","6.8","49500","Super-Automatik-Getriebe-Navi-ALU-180HP","39"
"alfa-romeo","Alfa Romeo Giulia","grey","2016-10-01","2016","2016.0","132","132","Automatic","Diesel","4.2","115100","Super 2.2 JTDM Leder Navi Dyn. Kurvenlicht Rückfah","50"
"alfa-romeo","Alfa Romeo Giulietta","red","2016-09-01","2016","2016.0","110","110","Manual","Petrol","5.5","35726","1.4 Turbo Super*NAVI*PDC*SHZ*","29"
"alfa-romeo","Alfa Romeo 4C","red","2016-03-01","2016","2016.0","265","265","Automatic","Petrol","6.8","7500","1750 TBi, 360 PS, ZENDER, Carbon,Nitron,Zelle","45"
"alfa-romeo","Alfa Romeo Giulietta","red","2016-12-01","2016","2016.0","88","88","Manual","Petrol","6.2","37899","Sport Super KLIMA NAV ALU","25"
"alfa-romeo","Alfa Romeo Giulietta","red","2016-04-01","2016","2016.0","88","88","Automatic","Diesel","3.9","88000","Super Automatik","15"
